year,title,lb_rating,tmdb_rating,genres,runtime_min,budget,revenue,original_language,production_companies,imdb_id,tmdb_id,original_title,tmdb_popularity,vote_count,release_date,overview,production_countries,status,tagline
1998,Perfect Blue,4.38,8.301,"Animation, Thriller",82,3000000,683666,ja,"Madhouse, Rex Entertainment, Kotobuki Seihan Printing, Asahi Broadcasting Corporation, Fangs, ONIRO",tt0156887,10494,PERFECT BLUE,6.8715,3059,1998-02-28,"Rising pop star Mima quits singing to pursue a career as an actress. After she takes up a role on a popular detective show, her handlers and collaborators begin turning up murdered. Harboring feelings of guilt and haunted by visions of her former self, Mima's reality and fantasy meld into a frenzied paranoia.",Japan,Released,"""excuse me... who are you?"""
1998,Pokémon: The First Movie,None,6.944,"Animation, Family, Adventure, Fantasy, Action",96,30000000,163644940,ja,"OLM, Shogakukan Production, TV Tokyo, Pikachu Project '98, Media Factory, Creatures, Nintendo, GAME FREAK, jeki, Shogakukan, Tomy",tt0190641,10228,劇場版ポケットモンスター ミュウツーの逆襲,5.501,1545,1998-07-18,"Determined to prove its superiority, a bio-engineered Pokémon called Mewtwo lures Ash, Pikachu and others into a Pokemon match like none before.",Japan,Released,The Pokémon match of all time is here.
1998,Murder on D Street,3.54,7.2,"Thriller, Mystery, Horror",90,0,0,ja,"Toei Company, TFC",tt0220379,105900,D坂の殺人事件,5.3819,5,1998-05-16,Detective Kogoro Akechi is faced with a peculiar murder case involving forgeries of classic pornographic artworks.,Japan,Released,
1998,D,3.3,4.7,"Science Fiction, Action",90,0,0,ja,,tt0287205,410724,D,5.211,5,1998-08-09,"Kawamata is a psychotic soldier who fell in with the Russian Special Operation Forces. It was at this time that Kawamata became the guinea pig for this secret scientific research organization. The Russians wanted to ensure that they were ahead of the U.S. in the arms race, and used this organization to develop a mobile combat suit, armed to the teeth with all kinds of weapons imaginable. During his tenure on the project, Kawamata met Matsuzaki, a twisted scientist who was kicked out of Japan...",Japan,Released,
1998,Hunter × Hunter Pilot,4.33,8.605,"Animation, Action, Adventure, Fantasy",25,0,0,ja,Pierrot,tt13034722,583315,ハンターxハンター,4.6549,38,1998-07-26,"The stand-alone pilot OVA which was shown as part of the ""Jump Super Anime Tour"" of 1998. Shortly before the TV series, a summary is presented of the story of Gon who wants to become a hunter and the friends he makes in the process.",Japan,Released,
1998,TEKKEN: The Motion Picture,2.65,5.2,"Action, Animation, Science Fiction, Drama",57,0,0,ja,"ASCII Corporation, Sony Music Entertainment (Japan), Foursome",tt0272880,17830,鉄拳 -TEKKEN-,4.3363,56,1998-01-21,"All of your favorite Tekken characters are here as they battle their way through each other to win the Iron Fist tournament, where fighters of unequaled strength from around the world gather to test their strength in the gladitorial arena. Of course, intrigue and danger abound, with professional assassins, champions of justice, and those whose prowess earns them fear and respect facing off.",Japan,Released,"Learn Strength, Witness Speed, Enter The Tournament!"
1998,Bayside Shakedown,3.43,6.5,"Comedy, Drama, Crime",119,0,98980000,ja,Fuji Television Network,tt0210199,55382,踊る大捜査線 THE MOVIE,3.7369,27,1998-10-31,"Aoshima, a police detective working in the Bayside Precinct, is continually frustrated by the hierarchy and red tape that plague the system. His friend Muroi is climbing the ladder of the police bureaucracy. Muroi has made a pact with Aoshima that while Aoshima looks after the streets, Muroi would make life easier for the cops on the beat. One day in Bayside, a series of events turns the small station upside down.",Japan,Released,
1998,Yamato Nadeshiko,None,0.0,Romance,58,0,0,ja,Far East Films,tt17002962,926424,ヤマトナデシコ,3.1759,0,1998-02-28,"The story of a young woman working in a bar, trying to get men to spend extra on her services.",Japan,Released,
1998,Case Closed: The Fourteenth Target,3.6,7.2,"Animation, Crime, Mystery, Adventure",100,0,16330622,ja,"TOHO, Kyokuichi-Tokyo Movie, Shogakukan, Shogakukan Production, Yomiuri Telecasting Corporation, Universal Music Japan",tt0965649,21452,名探偵コナン 14番目の標的,3.0355,217,1998-04-18,"Ran’s secret past revealed! Ten years ago, something happened between her mom and dad. Now, plagued by nightmares, Ran is starting to remember… Meanwhile, a murderous card dealer breaks out of jail to seek revenge. His target: Ran’s father. Can Conan stop him in time and save his girlfriend’s family?",Japan,Released,
1998,Zenmai,None,0.0,,0,0,0,ja,,,980515,Zenmai,3.0253,0,1998-12-02,Boy with time bomb standing on golden meadow,Japan,Released,
1999,Marco: Carry a Dream,None,6.8,Animation,97,0,0,ja,"Shochiku, Nippon Animation, Mitsui & Co.",tt0264837,19888,劇場版 MARCO 母をたずねて三千里,5.1571,8,1999-04-01,"Marco, a young Italian boy, is searching for his mother across Latin America after her letters mysteriously stop arriving. On his travels Marco encounters people who care for him and help him along his way; however, he must also face the evils of the adults who care for nothing but themselves and decide to take advantage of his situation.",Japan,Released,
1999,New Third Gangster X,None,0.0,"Drama, Crime",84,0,0,ja,,,784752,新・第三の極道X 弔いの銃弾,4.4566,0,1999-12-21,"New development of rage! The army of backpacks is now starting to move toward the great evil that is trying to dominate the dark world! An unidentified group claiming to be the Untenichi faction begins to judge the shab at the Munakata group's sima. Reijiro Masaki, the chairman of the Wuxia Association, begins to hunt down the Untenichi faction with Naoji Hanai, a member of the Munakata group.",Japan,Released,
1999,Sailor Moon SuperS Memorial,None,0.0,"Animation, Romance",90,0,0,ja,Toei Animation,,1096757,美少女戦士セーラームーンSuperSメモリアル,3.9843,0,1999-03-21,Recap of the fourth season of Sailor Moon. Narrated by Usagi and Chibiusa.,Japan,Released,
1999,Pokémon the Movie 2000,None,6.724,"Adventure, Fantasy, Animation, Science Fiction, Family",84,30000000,133949270,ja,"Nintendo, OLM, Pikachu Project '99, Shogakukan, TV Tokyo, GAME FREAK, Shogakukan Production, jeki, Tomy, Creatures",tt0210234,12599,劇場版ポケットモンスター 幻のポケモン ルギア爆誕,3.7292,911,1999-07-17,"When Lawrence III's scheme to capture the Legendary Pokémon Lugia upsets the balance of nature, it is up to Ash Ketchum and his friends to save the world.",Japan,Released,One person can make all the difference.
1999,Doctor K,None,5.0,"Romance, Drama, Fantasy",107,0,0,ko,프리시네마,tt0239349,349223,닥터 K,3.4324,3,1999-01-06,Terminally ill patients are magically cured by a neurosurgeon who transfers their tumors to his own brain.,South Korea,Released,
1999,GTO: Great Teacher Onizuka,3.38,6.973,"Comedy, Drama",108,0,0,ja,Fuji Television Network,tt0315870,36184,GTO,3.4023,37,1999-12-18,"Tohru Fujisawa's popular manga about a wildly irreverent high school teacher comes to the screen in this live-action comedy drama. Eikichi Onizuka (Takashi Sorimachi), who barely earned his teaching degree at a second-rate college, rolls into Horobonai, a small rural town in Northern Japan on his motorcycle to take a job as a substitute instructor. Ever since the closing of the local theme park, Horobonai has fallen into an economic tailspin, and many of the town's teenagers have sunk into a deep depression. Onizuka, however, isn't the sort of person who respects the town's newly somber personality; willing to mouth off to both his students and his superiors, Onizuka isn't much of a teacher, but he knows how to get people interested, and soon his brash style (and willingness to kick a few butts) brings new life to Horobonai.",Japan,Released,
1999,One Piece! 水玉 COLLECTION,None,5.6,Comedy,95,0,0,ja,,tt0215010,476958,One Piece! 水玉 COLLECTION,2.9718,9,1999-09-20,"Made under the restrictions of ""no zoom, pan, editing or post-sound"", directors Shinobu Yaguchi and Takuji Suzuki skewer Japanese social conventions in 14 short episodes. In one segment a woman misreads an advertisement and arrives at a job interview dressed in a bunny suit. Another concerns a woman who hides to surprise her friends only to overhear their unkind appraisal of her hygiene. And another entitled ""Grandpa from Hell"" is a surreal yarn about a cult leader. Ranging from the humorous to the deeply bizarre, the film's static, minimalistic style makes such ""Dogme 95"" films as The Celebration (1998) look extravagant.",Japan,Released,
1999,GAMERA 1999,None,6.0,Documentary,140,0,0,ja,,tt12920868,734649,GAMERA1999,2.9436,4,1999-02-20,"Hideaki Anno's documentary about the making of Shusuke Kaneko's Gamera 3: Revenge of Iris. From concept to film, the documentary is a video diary of the film's production.",Japan,Released,
1999,Detective Conan: The Last Wizard of the Century,3.77,7.3,"Adventure, Animation, Crime, Drama, Mystery",100,0,22951145,ja,"TOHO, Kyokuichi-Tokyo Movie",tt1067920,28808,名探偵コナン 世紀末の魔術師,2.8694,190,1999-04-17,"Kaitou Kid dares to challenge the police once more, setting his sights on the Russian Imperial Easter Egg. With the date, time, and place, the Osaka police force scrambles to stop him. But this time, Kid may have bitten off more than he can chew—Conan Edogawa, Heiji Hattori, and numerous others are also trying to get their hands on the jeweled egg.",Japan,Released,
1999,My Neighbors the Yamadas,3.6,7.031,"Animation, Comedy, Family",104,15270000,11910000,ja,"Studio Ghibli, Nippon Television Network Corporation, Tokuma Shoten, Hakuhodo",tt0206013,16198,ホーホケキョ となりの山田くん,2.4084,591,1999-07-17,"The Yamadas are a typical middle class Japanese family in urban Tokyo and this film shows us a variety of episodes of their lives. With tales that range from the humorous to the heartbreaking, we see this family cope with life's little conflicts, problems, and joys in their own way.",Japan,Released,The safety of family is the wish of the world.
2000,"Crouching Tiger, Hidden Dragon",4.07,7.434,"Adventure, Drama, Action, Romance",120,17000000,213978518,zh,"Sony Pictures Classics, Columbia Pictures Film Production Asia, Edko Films, Zoom Hunt, China Film Co-Production Corp., Good Machine",tt0190332,146,卧虎藏龍,6.0772,3477,2000-07-06,"Two warriors in pursuit of a stolen sword and a notorious fugitive are led to an impetuous, physically-skilled, teenage nobleman's daughter, who is at a crossroads in her life.","Hong Kong, Taiwan, United States of America, China",Released,"A timeless story of strength, secrets and two warriors who would never surrender."
2000,Godzilla vs. Megaguirus,2.87,6.647,"Action, Science Fiction, Thriller, Horror",105,8300000,11068800,ja,Toho Pictures,tt0255198,39468,ゴジラ×メガギラス G消滅作戦,5.6818,211,2000-12-16,"In an alternate timeline the original Godzilla is never defeated and repeatedly reemerges to feed on Japan's energy sources. A new inter-dimensional weapon called the Dimension Tide is created with the intent of eliminating Godzilla. However, the new weapon might also serve as a gateway to something far more sinister.",Japan,Released,Godzilla disappears.
2000,Joint Security Area,4.21,7.816,"Drama, Thriller, Action",108,12500000,0,ko,"CJ Entertainment, Intz.com, KTB Network, Myung Films",tt0260991,2440,공동경비구역 JSA,4.6629,793,2000-09-09,"Two North Korean soldiers are killed in the border area between North and South Korea, prompting an investigation by a neutral body. The sergeant is the shooter, but the lead investigator, a Swiss-Korean woman, receives differing accounts from the two sides.",South Korea,Released,Eight shots! The truth is there.
2000,Battle Royale,3.86,7.27,"Drama, Thriller, Action",113,4500000,30600000,ja,"Toei Company, WOWOW, AM Associates, Kobi, Nippan Group Holdings, MF Pictures, GAGA Communications",tt0266308,3176,バトル・ロワイアル,4.5708,3717,2000-12-16,"In the future, the Japanese government captures a class of ninth-grade students and forces them to kill each other under the revolutionary ""Battle Royale"" act.",Japan,Released,Could you kill your best friend?
2000,Isola: Multiple Personality Girl,2.92,5.109,"Horror, Drama, Science Fiction",94,0,0,ja,Asmik Ace Entertainment,tt0233910,68820,ISOLA 多重人格少女,4.0935,23,2000-01-22,"When a woman, able to read the thoughts of others, comes to help survivors of the 1995 Kobe earthquake, she encounters a girl with Multiple Personality Disorder whose dangerous 13th personality, Isola, must be stopped",Japan,Released,
2000,Digimon Adventure 3D: Digimon Grand Prix!,2.92,4.889,"Adventure, Animation",7,0,0,ja,Toei Animation,tt5333980,459926,デジモンアドベンチャー3D デジモングランプリ!,4.0894,9,2000-07-20,"Digimon Adventure 3D: Digimon Grand Prix! was first shown in July 2000 in Sanrio Puroland and in Sanrio's character theme park Haromy Land. The movie was later rerun at Toei's anime festival ""Tobidasu! 3D Toei Anime Matsuri"" on 03.10.2009.  Together with Digimon Savers 3D: Digital World Kiki Ippatsu!, and 2 other CG anime works by Toei, it was released on DVD on 21.02.2010.",Japan,Released,
2000,Kamome,None,0.0,Drama,96,0,0,ja,,tt0375888,589846,Kamome,4.0824,0,2000-03-04,,Japan,Released,
2000,Kirara,None,4.9,"Romance, Comedy, Animation",39,0,0,ja,Ashi Productions,tt7141112,171106,Kirara,3.6857,10,2000-09-20,"While heading towards her own wedding, Kirara Imai dies in a car accident. Deeply frustrated for being unable to accomplish her dreams beside Konpei Asai, she asks for the opportunity of being with him once again. Kirara is able to return, but she goes back eight years in time as a ghost. There she is able to meet Konpei and herself when they still weren't a couple.",Japan,Released,
